Número,Mov,Facção,Transporte,Nome Transp,Unitário,Desc Período OP,Ord Setor,Ficha,Local Produto,Tipo OP,Desc Tipo OP,Fac Operadores,Família,Desc Família,Grupo Família,Desc Grupo Família,Grupo Fac,Desc Grupo Fac,Grupo Setor,Desc Grupo Setor,Pedidos Prog,Nota Remessa,Descrição do Local,Retorno das Peças,Dt Limite,Dt Entrega,Marca,Desc Marca,Descrição Facção,Código,Produto Descrição,Parte,Desc Parte,Estoque,Etiqueta,Desc Etiqueta,Cor,Desc Cor,Tamanho,Ord Tam,Qtde Original,Qtde,Qtde Segunda,Qtde Incompleta,Qtde Faltante,Data Saída,Data Retorno,Fluxo,Desc Fluxo,Setor,Obs,Desc Setor,Tabela Preço,UN,Produto Status,Cliente Ped,Ped Cliente,RIS,Pedido,Pedido Codcli,Dt Fatura Ped,Ped Período,Ped Desc Período,Cliente Telefone,Cliente Consumos,Observação OF2,Dt Prevista,Grupo Cli,Desc Grupo Cli,Dt Prev Mov,Dias Fatura,Dias Retorno,Dias Parado,Qtde Pend,Preço Custo,Preço,Tempo,Tempo Total,Perc,Tab Cli Preço,Preço Padrão,Período OP,Coleção,Desc Coleção,Linha,Desc Linha,Soma Peças,Reprocesso,Opções,Produto Custo,Observação,Descrição2,Peso Talhado,Índice,Grupo Prod,Desc Grupo Prod,Comp1,Comp2,Preço Produto,Entrega,Qtde Estampa,Preço Inv,Cidade,Endereço,Número End,Bairro,Fantasia,Dias,Dt Inicio,Dt Final,Tab Observação,Posse,Setor Reprocesso,Desc Reprocesso,Prog Setor,Dias Semana,Codigo2,Preço OP,Cliente Cnpj,Local
077913,1,834,,,0,11 - SEM 47 - 2026,999,10/06,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.12.00.7097,CONJUNTO CURTO \ 2024-2-7311,D7,MALOTES,N,CECR,CECR - FEIRA SUMMER II 2026 (PROD CS) REPEATS,130000,AREIA,3-6,32,1374,0,0,0,0,27/08/2026,9/3/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,91848,91848,061577,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,08/11/2026,68,-12,19,1374,,,0,0,100,0,0,2647,81,T51C - RN,19,CABIDE-DORSAL,N,N,SSNN,0,utilizar rib do estoque,Y27,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"17049-3-------------- LANCASTER - Rot/TC/1C/PIG/($6,72+2,16ram)+(2,16+preç ting)",,"35,65",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,17/08/2026,11/8/2026,,1,,,2641,0,(C),0,00.577.158/0001-29,
077913,1,834,,,0,11 - SEM 47 - 2026,999,10/06,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.12.00.7097,CONJUNTO CURTO \ 2024-2-7311,D7,MALOTES,N,CECR,CECR - FEIRA SUMMER II 2026 (PROD CS) REPEATS,130000,AREIA,6-9,33,1374,0,0,0,0,27/08/2026,9/3/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,91848,91848,061577,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,08/11/2026,68,-12,19,1374,,,0,0,100,0,0,2647,81,T51C - RN,19,CABIDE-DORSAL,N,N,SSNN,0,utilizar rib do estoque,Y27,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"17049-3-------------- LANCASTER - Rot/TC/1C/PIG/($6,72+2,16ram)+(2,16+preç ting)",,"35,65",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,17/08/2026,11/8/2026,,1,,,2641,0,(C),0,00.577.158/0001-29,
077913,1,834,,,0,11 - SEM 47 - 2026,999,10/06,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.12.00.7097,CONJUNTO CURTO \ 2024-2-7311,D7,MALOTES,N,CECR,CECR - FEIRA SUMMER II 2026 (PROD CS) REPEATS,130000,AREIA,9-12,34,1374,0,0,0,0,27/08/2026,9/3/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,91848,91848,061577,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,08/11/2026,68,-12,19,1374,,,0,0,100,0,0,2647,81,T51C - RN,19,CABIDE-DORSAL,N,N,SSNN,0,utilizar rib do estoque,Y27,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"17049-3-------------- LANCASTER - Rot/TC/1C/PIG/($6,72+2,16ram)+(2,16+preç ting)",,"35,65",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,17/08/2026,11/8/2026,,1,,,2641,0,(C),0,00.577.158/0001-29,
077913,1,834,,,0,11 - SEM 47 - 2026,999,10/06,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.12.00.7097,CONJUNTO CURTO \ 2024-2-7311,D7,MALOTES,N,CECR,CECR - FEIRA SUMMER II 2026 (PROD CS) REPEATS,130000,AREIA,1218,35,1374,0,0,0,0,27/08/2026,9/3/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,91848,91848,061577,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,08/11/2026,68,-12,19,1374,,,0,0,100,0,0,2647,81,T51C - RN,19,CABIDE-DORSAL,N,N,SSNN,0,utilizar rib do estoque,Y27,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"17049-3-------------- LANCASTER - Rot/TC/1C/PIG/($6,72+2,16ram)+(2,16+preç ting)",,"35,65",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,17/08/2026,11/8/2026,,1,,,2641,0,(C),0,00.577.158/0001-29,
077913,1,834,,,0,11 - SEM 47 - 2026,999,10/06,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.12.00.7097,CONJUNTO CURTO \ 2024-2-7311,D7,MALOTES,N,CECR,CECR - FEIRA SUMMER II 2026 (PROD CS) REPEATS,130000,AREIA,1824,36,687,0,0,0,0,27/08/2026,9/3/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,91848,91848,061577,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,08/11/2026,68,-12,19,687,,,0,0,100,0,0,2647,81,T51C - RN,19,CABIDE-DORSAL,N,N,SSNN,0,utilizar rib do estoque,Y27,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"17049-3-------------- LANCASTER - Rot/TC/1C/PIG/($6,72+2,16ram)+(2,16+preç ting)",,"35,65",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,17/08/2026,11/8/2026,,1,,,2641,0,(C),0,00.577.158/0001-29,
077989,1,834,,,0,11 - SEM 46 - 2026,999,,9 lcc,2,OP PROJEÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,02/05/2027,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3106A,TOP CURTO / 2025-2-3973,D7,MALOTES,N,CYAR,CYAR - C&A FEIRA WINTER II 2026 (AS E BS) - REPEATS INCLUSOS NEGOCIAÇÃO,1368,AZUL CLARO,1,10,104,0,0,0,0,14/09/2026,9/21/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104743,104743,061630,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,15/11/2026,61,6,1,104,,,0,0,100,0,0,2646,003,T52A - BBO,30,SORTER,N,N,SSNN,"8,2811",,A18 (ASQ4),0,0,T00,TOP CURTO (TOP),,15/04 - 5 cores,"12,38",15/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/15/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077989,1,834,,,0,11 - SEM 46 - 2026,999,,9 lcc,2,OP PROJEÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,02/05/2027,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3106A,TOP CURTO / 2025-2-3973,D7,MALOTES,N,CYAR,CYAR - C&A FEIRA WINTER II 2026 (AS E BS) - REPEATS INCLUSOS NEGOCIAÇÃO,1368,AZUL CLARO,2,11,206,0,0,0,0,14/09/2026,9/21/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104743,104743,061630,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,15/11/2026,61,6,1,206,,,0,0,100,0,0,2646,003,T52A - BBO,30,SORTER,N,N,SSNN,"8,2811",,A18 (ASQ4),0,0,T00,TOP CURTO (TOP),,15/04 - 5 cores,"12,38",15/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/15/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077989,1,834,,,0,11 - SEM 46 - 2026,999,,9 lcc,2,OP PROJEÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,02/05/2027,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3106A,TOP CURTO / 2025-2-3973,D7,MALOTES,N,CYAR,CYAR - C&A FEIRA WINTER II 2026 (AS E BS) - REPEATS INCLUSOS NEGOCIAÇÃO,1368,AZUL CLARO,3,12,310,0,0,0,0,14/09/2026,9/21/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104743,104743,061630,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,15/11/2026,61,6,1,310,,,0,0,100,0,0,2646,003,T52A - BBO,30,SORTER,N,N,SSNN,"8,2811",,A18 (ASQ4),0,0,T00,TOP CURTO (TOP),,15/04 - 5 cores,"12,38",15/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/15/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077989,1,834,,,0,11 - SEM 46 - 2026,999,,9 lcc,2,OP PROJEÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,02/05/2027,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3106A,TOP CURTO / 2025-2-3973,D7,MALOTES,N,CYAR,CYAR - C&A FEIRA WINTER II 2026 (AS E BS) - REPEATS INCLUSOS NEGOCIAÇÃO,1368,AZUL CLARO,4,13,206,0,0,0,0,14/09/2026,9/21/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104743,104743,061630,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,15/11/2026,61,6,1,206,,,0,0,100,0,0,2646,003,T52A - BBO,30,SORTER,N,N,SSNN,"8,2811",,A18 (ASQ4),0,0,T00,TOP CURTO (TOP),,15/04 - 5 cores,"12,38",15/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/15/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077989,1,834,,,0,11 - SEM 46 - 2026,999,,9 lcc,2,OP PROJEÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,02/05/2027,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3106A,TOP CURTO / 2025-2-3973,D7,MALOTES,N,CYAR,CYAR - C&A FEIRA WINTER II 2026 (AS E BS) - REPEATS INCLUSOS NEGOCIAÇÃO,1368,AZUL CLARO,5,58,206,0,0,0,0,14/09/2026,9/21/2026,D3,MALOTES,83,,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104743,104743,061630,05461,15/11/2026,2646,11 - SEM 46 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,15/11/2026,61,6,1,206,,,0,0,100,0,0,2646,003,T52A - BBO,30,SORTER,N,N,SSNN,"8,2811",,A18 (ASQ4),0,0,T00,TOP CURTO (TOP),,15/04 - 5 cores,"12,38",15/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/15/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077998,1,834,,,0,11 - SEM 45 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,4,13,196,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108567,108567,062036,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,25/10/2026,54,0,7,196,,,0,0,0,0,0,2645,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",08/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,10/25/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077998,1,834,,,0,11 - SEM 45 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,6,14,196,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108567,108567,062036,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,25/10/2026,54,0,7,196,,,0,0,0,0,0,2645,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",08/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,10/25/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077998,1,834,,,0,11 - SEM 45 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,8,15,608,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108567,108567,062036,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,25/10/2026,54,0,7,608,,,0,0,0,0,0,2645,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",08/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,10/25/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077998,1,834,,,0,11 - SEM 45 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,10,16,433,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108567,108567,062036,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,25/10/2026,54,0,7,433,,,0,0,0,0,0,2645,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",08/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,10/25/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077998,1,834,,,0,11 - SEM 45 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,12,17,505,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108567,108567,062036,05461,08/11/2026,2645,11 - SEM 45 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,25/10/2026,54,0,7,505,,,0,0,0,0,0,2645,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",08/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,10/25/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077999,1,834,,,0,11 - SEM 47 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,4,13,144,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108630,108630,062037,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,01/11/2026,68,0,7,144,,,0,0,0,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",22/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/1/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077999,1,834,,,0,11 - SEM 47 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,6,14,391,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108630,108630,062037,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,01/11/2026,68,0,7,391,,,0,0,0,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",22/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/1/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077999,1,834,,,0,11 - SEM 47 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,8,15,700,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108630,108630,062037,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,01/11/2026,68,0,7,700,,,0,0,0,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",22/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/1/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077999,1,834,,,0,11 - SEM 47 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,10,16,628,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108630,108630,062037,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,01/11/2026,68,0,7,628,,,0,0,0,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",22/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/1/2026,,1,,,2642,0,,0,00.577.158/0001-29,
077999,1,834,,,0,11 - SEM 47 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,12,17,577,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108630,108630,062037,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,01/11/2026,68,0,7,577,,,0,0,0,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",22/11/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/1/2026,,1,,,2642,0,,0,00.577.158/0001-29,
078000,1,834,,,0,12 - SEM 49 - 2026,999,08/07,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Lib corte,,00/01/1900,00/01/1900,145,NARUTO-DRAGONBALL,CONFECCOES ONEDA LTDA,01.16.36.0654,TOP CURTO / 2026-2-11097,D7,MALOTES,N,CEI,CEI - FEIRA SUMMER II 2026 (PROD AS BS) INCLUSÃO,000731,MARROM CLARO,4,13,278,0,0,0,0,08/09/2026,9/15/2026,D3,MALOTES,83,FALTA MALOTE COSTURA,MALOTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,108634,108634,062038,05461,06/12/2026,2649,12 - SEM 49 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,22/11/2026,82,0,7,278,,,0,0,0,0,0,2649,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,0,,B28,0,0,T00,TOP CURTO (TOP),,,"18,5",06/12/2026,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,24/08/2026,11/22/2026,,1,,,2642,0,,0,00.577.158/0001-29,
