Número,Mov,Facção,Transporte,Unitário,Desc Período OP,Ficha,Produto Custo,Observação,Descrição2,Peso Talhado,Índice,Grupo Prod,Desc Grupo Prod,Comp1,Comp2,Preço Produto,Entrega,Qtde Estampa,Preço Inv,Cidade,Endereço,Número End,Bairro,Fantasia,Dias,Dt Inicio,Dt Final,Tab Observação,Posse,Setor Reprocesso,Desc Reprocesso,Prog Setor,Dias Semana,Codigo2,Preço OP,Cliente Cnpj,Local,Nome Transp,Ord Setor,Local Produto,Tipo OP,Desc Tipo OP,Fac Operadores,Família,Desc Família,Grupo Família,Desc Grupo Família,Grupo Fac,Desc Grupo Fac,Grupo Setor,Desc Grupo Setor,Pedidos Prog,Nota Remessa,Descrição do Local,Retorno das Peças,Dt Limite,Dt Entrega,Marca,Desc Marca,Descrição Facção,Código,Produto Descrição,Parte,Desc Parte,Estoque,Etiqueta,Desc Etiqueta,Cor,Desc Cor,Tamanho,Ord Tam,Qtde Original,Qtde,Qtde Segunda,Qtde Incompleta,Qtde Faltante,Data Saída,Data Retorno,Fluxo,Desc Fluxo,Setor,Obs,Desc Setor,Tabela Preço,UN,Produto Status,Cliente Ped,Ped Cliente,RIS,Pedido,Pedido Codcli,Dt Fatura Ped,Ped Período,Ped Desc Período,Cliente Telefone,Cliente Consumos,Observação OF2,Dt Prevista,Grupo Cli,Desc Grupo Cli,Dt Prev Mov,Dias Fatura,Dias Retorno,Dias Parado,Qtde Pend,Preço Custo,Preço,Tempo,Tempo Total,Perc,Tab Cli Preço,Preço Padrão,Período OP,Coleção,Desc Coleção,Linha,Desc Linha,Soma Peças,Reprocesso,Opções
077778,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,B01,CALÇA (BOTTON),,"GS39558 R$ 1,90 c/ proteção",0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/9/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7882,CALÇA / 2027-1-2601,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077779,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,B01,CALÇA (BOTTON),,"GS39559 R$ 1,90 c/ proteção",0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/9/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7883,CALÇA / 2027-1-5602,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077780,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,B01,CALÇA (BOTTON),,"GS39557 R$ 1,90 c/ proteção",0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7884,CALÇA / 2027-1-5603,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077781,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,B01,CALÇA (BOTTON),,,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7885,CALÇA 2027-1-5604,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,100,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077782,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,B01,CALÇA (BOTTON),,,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7886,CALÇA / 2027-1-5605,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077783,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,C04,CONJUNTO MOLETOM (TOP/BOTTON),"Rot 1 cor PIG R$ 19, processo completo",EST 10 CORES,0,00/01/1900,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,058,NICKELODEON C&A,CONFECCOES ONEDA LTDA,01.14.03.0276,CONJUNTO MOLETOM / 2027-1-5606,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,AGUAR. APROV. LIC./ PP SAMPLE,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077784,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,C04,CONJUNTO MOLETOM (TOP/BOTTON),"Rot 1 cor PIG R$ 19, processo completo",EST 10 CORES,0,00/01/1900,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,086,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3261,CONJUNTO MOLETOM / 2027-1-5607,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,AGUAR. APROV. LIC. / CONCEITO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077787,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,T11,TOP MOLETOM (TOP),"Rot 1 cor PIG R$ 19, processo completo",EST 6 CORES + PUFF,0,00/01/1900,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/9/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7887,TOP MOLETOM / 2027-1-5608,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077788,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,C04,CONJUNTO MOLETOM (TOP/BOTTON),"Rot 1 cor PIG R$ 19, processo completo",EST 6 CORES + PUFF,0,00/01/1900,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/9/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,086,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3262,CONJUNTO MOLETOM / 2027-1-5611,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,AGUAR. APROV. LIC. / CONCEITO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077792,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,T00,TOP CURTO (TOP),"ETIQUETA R$ 220,00 / milheiro","GS39553 R$ 2,20 c/ proteção",0,00/01/1900,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/9/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,086,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3263,TOP CURTO / 2027-1-5616,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,AGUAR. APROV. LIC. / CONCEITO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077793,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,T00,TOP CURTO (TOP),"ETIQUETA R$ 270,00 / milheiro","GS39551 R$ 2,20 c/ proteção",0,00/01/1900,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/9/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,119,PEANUTS C&A,CONFECCOES ONEDA LTDA,01.14.28.0152,TOP CURTO / 2027-1-5622,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,AGUAR. APROV. LIC. / CONCEITO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077797,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,T13,POLO CURTO (TOP),,"GS39552 R$ 1,65 c/ proteção",0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/9/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7891,POLO CURTO / 2027-1-5626,AV,AVIAMENTOS PENDENTE ESTILO,N,CFC,CFC - FEIRA WINTER I 2027 (PROD CS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077798,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,T13,POLO CURTO (TOP),"Rot 2 cores PIG R$ 20, processo completo","GS39542 R$ 2,25 c/ proteção",0,00/01/1900,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7892,POLO CURTO / 2027-1-5651,AV,AVIAMENTOS PENDENTE ESTILO,N,CFC,CFC - FEIRA WINTER I 2027 (PROD CS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077799,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,T00,TOP CURTO (TOP),,,0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,086,DISNEY C&A,CONFECCOES ONEDA LTDA,01.14.01.3264,TOP CURTO / 2027-1-5647,AV,AVIAMENTOS PENDENTE ESTILO,N,CFC,CFC - FEIRA WINTER I 2027 (PROD CS),50,A DEFINIR,2,11,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,AGUAR. APROV. LIC. / CONCEITO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,003,T52A - BBO,11,MASCULINO,N,N,SSNN
077801,0,834,,0,AMOSTRA,04/09,0,,B34,0,0,B00,SHORTS (BOTTON),,"GS39533 R$ 1,60 c/ proteção",0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.12.00.7875A,SHORTS / VPN-DEFINIR,AV,AVIAMENTOS PENDENTE ESTILO,N,CFC,CFC - FEIRA WINTER I 2027 (PROD CS),50,A DEFINIR,3-6,32,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,004,T51A - RNO,11,MASCULINO,N,N,SSNN
077817,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),,EST 1 COR,0,00/01/1900,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7896,CONJUNTO CURTO / 2027-1-5196,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,6,14,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,007,T54A - PALOMINO,11,MASCULINO,N,N,SSNN
077818,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,T11,TOP MOLETOM (TOP),,,0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7897,TOP MOLETOM / 2027-1-5195,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,6,14,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,007,T54A - PALOMINO,11,MASCULINO,N,N,SSNN
077820,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,T06,TOP REGATA (TOP),,,0,00/01/1900,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7899,TOP REGATA / 2027-1-5164,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,6,14,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,007,T54A - PALOMINO,11,MASCULINO,N,N,SSNN
077821,0,834,,0,AMOSTRA,04/09,0,,B36,0,0,C04,CONJUNTO MOLETOM (TOP/BOTTON),,"GS39550 R$ 1,60 c/ proteção",0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7900,CONJUNTO MOLETOM / 2027-1-5159,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,6,14,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,007,T54A - PALOMINO,11,MASCULINO,N,N,SSNN
077824,0,834,,0,AMOSTRA,04/09,0,,B34,0,0,T00,TOP CURTO (TOP),,,0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7903,TOP CURTO / 2027-1-5101,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,6,14,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,007,T54A - PALOMINO,11,MASCULINO,N,N,SSNN
077825,0,834,,0,AMOSTRA,04/09,0,,B34,0,0,T00,TOP CURTO (TOP),,,0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.16.00.7903A,TOP CURTO / 2027-1-5101,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,6,14,4,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,4,,,0,0,0,0,0,A,007,T54A - PALOMINO,11,MASCULINO,N,N,SSNN
077826,0,834,,0,AMOSTRA,04/09,0,,B35,0,0,B00,SHORTS (BOTTON),"Rot 1 cor ECOWAY R$ 24, processo completo",,0,00/01/1900,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,10/08/2026,10/09/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.11.00.7904,SHORTS / VPN-DEFINIR,AV,AVIAMENTOS PENDENTE ESTILO,N,CFC,CFC - FEIRA WINTER I 2027 (PROD CS),50,A DEFINIR,3-6,32,8,0,0,0,0,10/08/2026,17/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,CJ,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,03/09/2026,0,-37,44,8,,,0,0,0,0,0,A,006,T51A - RNA,12,FEMININO,N,N,SSNN
077870,0,834,,0,AMOSTRA,10/09,0,,B36,0,0,T13,POLO CURTO (TOP),,,0,00/01/1900,2,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,5,13/08/2026,13/9/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,,,,,,,00/01/1900,23/06/2021,085,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.18.00.7907,POLO CURTO / 2027-1-5816,AV,AVIAMENTOS PENDENTE ESTILO,N,CFA,CFA - FEIRA WINTER I 2027 (PROD AS BS),50,A DEFINIR,12,17,4,0,0,0,0,13/08/2026,20/08/2026,D47,AVIAMENTOS ESTILO,X01,,AVIAMENTOS PENDENTE ESTILO,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,07/09/2026,0,-34,41,4,,,0,0,0,0,0,A,013,T59A - FIFTEEN MP,11,MASCULINO,N,N,SSNN
